timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
250.000000,-0.349066,-0.111489,0.500000,-0.223690,-0.010057,6500.000000,
251.000000,-0.349066,-0.112281,0.500000,-0.223690,-0.010169,6503.000000,
252.000000,-0.349066,-0.113072,0.500000,-0.223690,-0.010282,6505.000000,
253.000000,-0.349066,-0.113863,0.500000,-0.230441,-0.010396,6507.000000,
254.000000,-0.349066,-0.114655,0.333333,-0.230441,-0.010511,6510.000000,
255.000000,-0.349066,-0.115471,0.333333,-0.230441,-0.010626,6514.000000,
256.000000,-0.349066,-0.116287,0.500000,-0.230441,-0.010742,6516.000000,
257.000000,-0.349066,-0.117102,0.500000,-0.230441,-0.010859,6519.000000,
258.000000,-0.349066,-0.117918,0.500000,-0.230441,-0.010977,6521.000000,
259.000000,-0.349066,-0.118734,0.500000,-0.230441,-0.011096,6523.000000,
260.000000,-0.349066,-0.119550,0.500000,-0.230441,-0.011216,6526.000000,
261.000000,-0.349066,-0.120366,0.500000,-0.230441,-0.011336,6528.000000,
262.000000,-0.349066,-0.121182,0.250000,-0.230441,-0.011457,6532.000000,
263.000000,-0.349066,-0.121998,0.500000,-0.236335,-0.011579,6535.000000,
264.000000,-0.349066,-0.122814,0.500000,-0.236335,-0.011702,6537.000000,
265.000000,-0.349066,-0.123651,0.500000,-0.236335,-0.011826,6540.000000,
266.000000,-0.349066,-0.124489,0.500000,-0.236335,-0.011950,6542.000000,
267.000000,-0.349066,-0.125326,0.333333,-0.236335,-0.012075,6546.000000,
268.000000,-0.349066,-0.126164,0.333333,-0.236335,-0.012202,6550.000000,
269.000000,-0.349066,-0.127001,0.333333,-0.236335,-0.012329,6554.000000,
270.000000,-0.349066,-0.127839,0.333333,-0.236335,-0.012456,6557.000000,
271.000000,-0.349066,-0.128676,0.333333,-0.236335,-0.012585,6561.000000,
272.000000,-0.349066,-0.129514,0.250000,-0.236335,-0.012715,6565.000000,
273.000000,-0.349066,-0.130351,0.500000,-0.241982,-0.012845,6567.000000,
274.000000,-0.349066,-0.131188,0.500000,-0.241982,-0.012976,6570.000000,
275.000000,-0.349066,-0.132047,0.500000,-0.241982,-0.013108,6572.000000,
276.000000,-0.349066,-0.132905,0.500000,-0.241982,-0.013241,6575.000000,
277.000000,-0.349066,-0.133763,0.500000,-0.241982,-0.013375,6577.000000,
278.000000,-0.349066,-0.134621,0.333333,-0.241982,-0.013509,6581.000000,
279.000000,-0.349066,-0.135479,0.500000,-0.241982,-0.013645,6584.000000,
280.000000,-0.349066,-0.136337,0.500000,-0.241982,-0.013781,6586.000000,
281.000000,-0.349066,-0.137195,0.500000,-0.241982,-0.013918,6588.000000,
282.000000,-0.349066,-0.138054,0.500000,-0.241982,-0.014057,6591.000000,
283.000000,-0.349066,-0.138912,0.500000,-0.247378,-0.014195,6593.000000,
284.000000,-0.349066,-0.139770,0.333333,-0.247378,-0.014335,6597.000000,
285.000000,-0.349066,-0.140648,0.500000,-0.247378,-0.014476,6599.000000,
286.000000,-0.349066,-0.141526,0.500000,-0.247378,-0.014617,6602.000000,
287.000000,-0.349066,-0.142404,0.500000,-0.247378,-0.014760,6604.000000,
288.000000,-0.349066,-0.143282,0.500000,-0.247378,-0.014903,6606.000000,
289.000000,-0.349066,-0.144159,0.500000,-0.247378,-0.015047,6609.000000,
290.000000,-0.349066,-0.145037,0.500000,-0.247378,-0.015192,6611.000000,
291.000000,-0.349066,-0.145915,0.250000,-0.247378,-0.015338,6615.000000,
292.000000,-0.349066,-0.146793,0.500000,-0.247378,-0.015485,6618.000000,
293.000000,-0.349066,-0.147671,0.500000,-0.252517,-0.015633,6620.000000,
294.000000,-0.349066,-0.148549,0.500000,-0.252517,-0.015781,6622.000000,
295.000000,-0.349066,-0.149446,0.500000,-0.252517,-0.015931,6625.000000,
296.000000,-0.349066,-0.150343,0.500000,-0.252517,-0.016081,6627.000000,
297.000000,-0.349066,-0.151240,0.333333,-0.252517,-0.016232,6630.000000,
298.000000,-0.349066,-0.152136,0.333333,-0.252517,-0.016384,6633.000000,
299.000000,-0.349066,-0.153033,0.500000,-0.252517,-0.016537,6636.000000,
300.000000,-0.349066,-0.153930,0.500000,-0.252517,-0.016691,6638.000000,
301.000000,-0.349066,-0.154827,0.500000,-0.252517,-0.016846,6640.000000,
302.000000,-0.349066,-0.155724,0.500000,-0.252517,-0.017002,6643.000000,
303.000000,-0.349066,-0.156620,0.500000,-0.257394,-0.017158,6645.000000,
304.000000,-0.349066,-0.157517,0.333333,-0.257394,-0.017316,6649.000000,
305.000000,-0.349066,-0.158432,0.500000,-0.257394,-0.017474,6651.000000,
306.000000,-0.349066,-0.159347,0.500000,-0.257394,-0.017634,6653.000000,
307.000000,-0.349066,-0.160262,0.500000,-0.257394,-0.017794,6656.000000,
308.000000,-0.349066,-0.161176,0.500000,-0.257394,-0.017955,6658.000000,
309.000000,-0.349066,-0.162091,0.500000,-0.257394,-0.018117,6660.000000,
310.000000,-0.349066,-0.163006,0.333333,-0.257394,-0.018280,6664.000000,
311.000000,-0.349066,-0.163921,0.500000,-0.257394,-0.018444,6666.000000,
312.000000,-0.349066,-0.164835,0.500000,-0.257394,-0.018609,6669.000000,
313.000000,-0.349066,-0.165750,0.500000,-0.262005,-0.018775,6671.000000,
314.000000,-0.349066,-0.166665,0.500000,-0.262005,-0.018942,6673.000000,
315.000000,-0.349066,-0.167597,0.500000,-0.262005,-0.019109,6676.000000,
316.000000,-0.349066,-0.168529,0.500000,-0.262005,-0.019278,6678.000000,
317.000000,-0.349066,-0.169460,0.250000,-0.262005,-0.019447,6682.000000,
318.000000,-0.349066,-0.170392,0.500000,-0.262005,-0.019617,6685.000000,
319.000000,-0.349066,-0.171324,0.500000,-0.262005,-0.019789,6687.000000,
320.000000,-0.349066,-0.172256,0.500000,-0.262005,-0.019961,6689.000000,
321.000000,-0.349066,-0.173187,0.500000,-0.262005,-0.020134,6692.000000,
322.000000,-0.349066,-0.174119,0.500000,-0.262005,-0.020308,6694.000000,
323.000000,-0.349066,-0.175051,0.333333,-0.266345,-0.020483,6697.000000,
324.000000,-0.349066,-0.175983,0.500000,-0.266345,-0.020659,6700.000000,
325.000000,-0.349066,-0.176931,0.500000,-0.266345,-0.020836,6702.000000,
326.000000,-0.349066,-0.177878,0.500000,-0.266345,-0.021014,6704.000000,
327.000000,-0.349066,-0.178826,0.500000,-0.266345,-0.021193,6707.000000,
328.000000,-0.349066,-0.179774,0.500000,-0.266345,-0.021373,6709.000000,
329.000000,-0.349066,-0.180722,0.500000,-0.266345,-0.021554,6712.000000,
330.000000,-0.349066,-0.181670,0.333333,-0.266345,-0.021735,6715.000000,
331.000000,-0.349066,-0.182617,0.500000,-0.266345,-0.021918,6717.000000,
332.000000,-0.349066,-0.183565,0.500000,-0.266345,-0.022101,6720.000000,
333.000000,-0.349066,-0.184513,0.500000,-0.270411,-0.022286,6722.000000,
334.000000,-0.349066,-0.185461,0.500000,-0.270411,-0.022471,6724.000000,
335.000000,-0.349066,-0.186424,0.500000,-0.270411,-0.022658,6727.000000,
