timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
219.000000,-0.349066,-0.087952,0.500000,-0.203832,-0.006960,6700.000000,
220.000000,-0.349066,-0.088671,0.333333,-0.203832,-0.007048,6703.000000,
221.000000,-0.349066,-0.089391,0.500000,-0.203832,-0.007138,6705.000000,
222.000000,-0.349066,-0.090110,0.500000,-0.210676,-0.007228,6708.000000,
223.000000,-0.349066,-0.090829,0.500000,-0.210676,-0.007319,6710.000000,
224.000000,-0.349066,-0.091573,0.500000,-0.210676,-0.007410,6713.000000,
225.000000,-0.349066,-0.092317,0.500000,-0.210676,-0.007503,6715.000000,
226.000000,-0.349066,-0.093061,0.500000,-0.210676,-0.007596,6718.000000,
227.000000,-0.349066,-0.093805,0.333333,-0.210676,-0.007689,6721.000000,
228.000000,-0.349066,-0.094549,0.500000,-0.210676,-0.007784,6723.000000,
229.000000,-0.349066,-0.095293,0.500000,-0.210676,-0.007879,6725.000000,
230.000000,-0.349066,-0.096037,0.333333,-0.210676,-0.007975,6729.000000,
231.000000,-0.349066,-0.096782,0.333333,-0.210676,-0.008072,6733.000000,
232.000000,-0.349066,-0.097526,0.250000,-0.217297,-0.008170,6737.000000,
233.000000,-0.349066,-0.098270,0.333333,-0.217297,-0.008268,6741.000000,
234.000000,-0.349066,-0.099038,0.500000,-0.217297,-0.008367,6743.000000,
235.000000,-0.349066,-0.099806,0.500000,-0.217297,-0.008467,6746.000000,
236.000000,-0.349066,-0.100574,0.500000,-0.217297,-0.008567,6748.000000,
237.000000,-0.349066,-0.101342,0.500000,-0.217297,-0.008669,6750.000000,
238.000000,-0.349066,-0.102110,0.333333,-0.217297,-0.008771,6754.000000,
239.000000,-0.349066,-0.102878,0.500000,-0.217297,-0.008874,6756.000000,
240.000000,-0.349066,-0.103646,0.500000,-0.217297,-0.008977,6759.000000,
241.000000,-0.349066,-0.104414,0.500000,-0.217297,-0.009082,6762.000000,
242.000000,-0.349066,-0.105182,0.500000,-0.223690,-0.009187,6764.000000,
